OBJECTID,name,address,longitude,latitude,type
1102,星空阁,广西北路与宁波路交叉口西北20米,121.476566,31.236784,商务住宅
1103,求婚钻戒(新世界城店),凤阳路与长沙路交叉口东80米,121.473594,31.23529,购物服务
1104,手工虾滑(第一百货c馆店),南京东路800号第一百货c馆,121.475628,31.235236,餐饮服务
1105,星巴克(第一百货商业中心C馆4F),南京东路800号4楼B02-F04-1-305室,121.475204,31.235972,餐饮服务
1106,洪溪社HOMEME(万象天地店),福建北路100号LG2层LG271,121.479261,31.242384,餐饮服务
1107,上海沁魄足球俱乐部有限公司,北京东路与山东北路交叉口东北40米,121.482441,31.240372,公司企业
1108,CM(滇池小区店),江西中路374号滇池小区(南京东路地铁站6号口步行260米),121.485709,31.240443,购物服务
1109,弄堂川菜,贵州路204号(近牛庄路),121.475836,31.237465,餐饮服务
1110,艺术门画廊,香港路 117 号 203 室,121.485658,31.242328,科教文化服务
1111,天臣电玩,宁波路与江西中路交叉口西60米,121.485228,31.239511,体育休闲服务
1112,Cola-pie(新世界城店),上海南京西路2-68号,121.47372,31.235118,购物服务
1113,鸢尾花南民宿(外滩3号店),上海上海黄浦江西中路452号427室,121.485206,31.241623,住宿服务
1114,宁波路284弄8号楼,宁波路与山西南路交叉口东北40米,121.481663,31.239142,地名地址信息
1115,东风小区东区2号楼,天津路195弄,121.482447,31.23781,地名地址信息
1116,宁波路284弄22号楼,宁波路与山西南路交叉口东北40米,121.481863,31.239154,地名地址信息
1117,新一百大厦A座,六合路58号(人民广场地铁站19号口步行280米),121.475202,31.235873,地名地址信息
1118,继续教育学院黄浦明德教学点,南苏州路333号(南京东路地铁站6号口步行430米),121.484019,31.241943,科教文化服务
1119,烧鹅快点·烧腊专门店,南京西路与西藏中路交叉口西南80米(人民广场地铁站7号口旁),121.473633,31.234262,餐饮服务
1120,赤龙牛杂(南京东路店),贵州路115号(人民广场地铁站19号口步行390米),121.476131,31.236167,餐饮服务
1121,黄浦区信贷签约中心,北京东路668号西楼,121.47727,31.239024,金融保险服务
1122,国寓公寓老吴(北外滩4号店),上海上海虹口国寓酒店公寓(北外滩店)2-2,121.479895,31.237207,住宿服务
1123,吴茂兴本帮面,牛庄路697-1.697-2号,121.47669,31.237478,餐饮服务
1124,胡子大厨(新世界城店)(装修中),南京西路2-68号新世界城B1层24号,121.473894,31.234881,餐饮服务
1125,简舍I民宿(人民广场4号店),上海上海黄浦浙江中路419号公房412室,121.477615,31.236478,住宿服务
1126,派总·叁生猫舍(万象天地店),福建北路100号苏河湾万象天地LG2层LG287,121.479267,31.242358,购物服务
1127,沪所民宿(人民广场3号店),外滩街道广东路339(南京东路地铁站1号口步行330米),121.48106,31.238377,住宿服务
1128,学历提升中心·明德教学处,南苏州路333号(南京东路地铁站6号口步行310米),121.483654,31.24174,科教文化服务
1129,PrismLand cafe(上海店),南京东路830号第一百货商业中心B馆5层,121.474809,31.235669,体育休闲服务
1130,勒次冒火·特色泡椒米线,宁波路605号(人民广场地铁站19号口步行440米),121.476159,31.236568,餐饮服务
1131,华硕电脑售后维修中心,西藏中路728号,121.473142,31.239809,生活服务
1132,亚祖空间,南京西路2新世界城L4层(人民广场地铁站7号口旁),121.473694,31.235004,生活服务
1133,海风拂面(人广店),贵州路与天津路交叉口北20米,121.476315,31.23604,餐饮服务
1134,金小斩,天津路与龙泉园路交叉口东20米,121.47876,31.236633,餐饮服务
1135,上海科特满口腔,凤阳路与白河路交叉口西南20米,121.471907,31.234682,医疗保健服务
1136,新世界篮球羽毛球培训机构,西藏中路与南京西路交叉口西北60米,121.473896,31.234918,科教文化服务
1137,上海鼎盛骏诚信息科技有限公司,天津路与天津路170弄交叉口西20米,121.483076,31.238219,公司企业
1138,金会长朝鲜族风味烤肉(人民广场店),南京东路街道六合路98号104单元,121.474879,31.236418,餐饮服务
1139,东风小区东区天津路195弄,山西南路与天津路交叉口东南80米,121.482661,31.237493,商务住宅
1140,东风小区西区,天津路与五福弄交叉口东南40米,121.481442,31.237238,商务住宅
1141,东风小区东区天津路179弄,天津路与天津路170弄交叉口西南60米,121.482981,31.237659,商务住宅
1142,第一百货·星空间,第一百货商业中心商场C馆7层,121.47529,31.235604,体育休闲服务
1143,上海星际之旅航天艺术展,南京东路第一百货B馆四楼007号,121.47481,31.23593,科教文化服务
1144,温州路北京西路(下客站)(公交站),136路,121.470078,31.237308,交通设施服务
1145,新闸路温州路(公交站),136路;210路,121.469676,31.238487,交通设施服务
1146,北京东路江西中路(公交站),21路,121.484108,31.240534,交通设施服务
1147,北京西路西藏中路(公交站),15路;21路;315路,121.470909,31.236431,交通设施服务
1148,北京东路福建中路(公交站),19路;21路;316路/316路(夜宵线);64路,121.478533,31.238915,交通设施服务
1149,天津路河南中路(公交站),330路;37路,121.483757,31.238382,交通设施服务
1150,天津路福建中路(公交站),330路;37路,121.478783,31.236736,交通设施服务
1151,西藏中路北京东路(公交站),108路;108路区间;18路;312路;318路;46路;51路;537路;930路;E乘巴士005路,121.473831,31.236818,交通设施服务
1152,长沙路北京西路(公交站),15路;19路;316路/316路(夜宵线);64路,121.471469,31.237592,交通设施服务
1153,新闸路西藏中路(公交站),19路;316路/316路(夜宵线);64路,121.471541,31.238161,交通设施服务
1154,南京东路(地铁站),10号线;2号线,121.484628,31.238101,交通设施服务
1155,福建中路北京东路(公交站),14路,121.479427,31.238194,交通设施服务
1156,北京东路山东北路(公交站),14路;19路;64路,121.481951,31.240041,交通设施服务
1157,浙江中路北京东路(公交站),14路,121.476623,31.239197,交通设施服务
1158,北京东路河南中路(公交站),19路;64路,121.482537,31.24023,交通设施服务
1159,杜莎夫人蜡像馆(公交站),都市观光旅游1线,121.473541,31.234419,交通设施服务
1160,南京路步行街东侧(公交站),都市观光旅游1线,121.484818,31.238012,交通设施服务
1161,北京东路四川中路(公交站),220路;330路;37路,121.485176,31.240561,交通设施服务
1162,五卅运动纪念碑站(公交站),建筑可阅读专线;红色旅游巴士专线,121.472749,31.234126,交通设施服务
1163,人民广场地铁站出入口,2号线,121.47352,31.234606,交通设施服务
1164,南京东路地铁站6号口,10号线,121.484523,31.239104,交通设施服务
1165,南京东路地铁站2号口,10号线;2号线,121.484582,31.237807,交通设施服务
1166,南京东路地铁站7号口,10号线,121.484935,31.238202,交通设施服务
1167,南京东路地铁站5号口,10号线,121.484311,31.238335,交通设施服务
1168,山西南路,黄浦区,121.482052,31.237709,地名地址信息
1169,云南北路,黄浦区,121.47505,31.237417,地名地址信息
1170,芝罘路,黄浦区,121.475859,31.237755,地名地址信息
1171,江西中路,黄浦区,121.485704,31.240113,地名地址信息
1172,香粉弄,黄浦区,121.478508,31.236114,地名地址信息
1173,北无锡路,黄浦区,121.481025,31.23908,地名地址信息
1174,香港路,黄浦区,121.485486,31.24248,地名地址信息
1175,北苏州路,静安区,121.478254,31.241024,地名地址信息
1176,宁波路,黄浦区,121.485612,31.239449,地名地址信息
1177,龙泉园路,黄浦区,121.478657,31.236441,地名地址信息
1178,顾家弄,黄浦区,121.477668,31.238654,地名地址信息
1179,新菜场路,黄浦区,121.47951,31.239842,地名地址信息
1180,南无锡路,黄浦区,121.480426,31.238599,地名地址信息
1181,西藏中路七二五弄,黄浦区,121.471658,31.239015,地名地址信息
1182,新闸路,黄浦区,121.46964,31.238495,地名地址信息
1183,贵州路,黄浦区,121.475906,31.237105,地名地址信息
1184,三泰路,静安区,121.480638,31.241385,地名地址信息
1185,天津路170弄,黄浦区,121.482983,31.238544,地名地址信息
1186,河南北路,黄浦区,121.483406,31.241337,地名地址信息
1187,上海新世界丽笙大酒店,南京西路88号,121.472888,31.234699,住宿服务
1188,新一百大厦,六合路58号(人民广场地铁站19号口步行280米),121.475169,31.236016,商务住宅
1189,浦发银行(黄浦支行),宁波路50号(近江西中路),121.486101,31.239688,金融保险服务
1190,浦发银行(住业大厦支行),北京西路99号住业大厦F1层,121.470822,31.236249,金融保险服务
1191,红光心理咨询中心,北京西路130号二楼(新闸路地铁站6号口步行310米),121.471155,31.236733,医疗保健服务
1192,中国邮政储蓄银行(福建路支行),福建中路414号(南京东路地铁站1号口步行430米),121.479893,31.237273,金融保险服务
1193,外滩街道办事处,山西南路350号上海物资大厦12-13层,121.481278,31.239472,政府机构及社会团体
1194,金门大酒店,南京西路108号(人民广场地铁站8号口步行130米),121.472543,31.23427,住宿服务
1195,上海富基电气有限公司,香港路120号,121.485799,31.242677,公司企业
1196,上海栋流旭广告传播有限公司,山西南路350号上海物资大厦802,121.481432,31.239541,公司企业
1197,滇池小区,江西中路374号(南京东路地铁站6号口步行220米),121.48597,31.240293,商务住宅
1198,上海市废弃物管理处,北京东路356号国华大楼7-8层,121.483266,31.240589,政府机构及社会团体
1199,上海良弘宾馆,福建中路429号(南京东路地铁站1号口步行450米),121.479578,31.237388,住宿服务
1200,上海市电力行业协会,北京东路239号(南京东路地铁站6号口步行260米),121.485512,31.240442,政府机构及社会团体
1201,弘源商务楼,山东北路14号(南京东路地铁站6号口步行200米),121.482748,31.239165,商务住宅
1202,上海万强贸易有限公司,云南北路59六合大厦5层,121.474795,31.237193,公司企业
1203,安信堆场,山西南路350号上海物资大厦1902,121.481432,31.239541,公司企业
1204,长新大楼,新闸路200号(新闸路地铁站6号口步行70米),121.469834,31.23869,商务住宅
1205,东银大厦,牛庄路658号,121.477366,31.238151,商务住宅
1206,春申江大厦,浙江中路398-400号,121.478198,31.236107,商务住宅
1207,上海电子商厦总公司,山西南路350号上海物资大厦1402,121.481432,31.239541,公司企业
1208,上海市体育总会,南京西路150号体育大厦F1层,121.471922,31.233673,政府机构及社会团体
1209,中国大戏院,牛庄路704号,121.47646,31.237505,体育休闲服务
1210,华茂饭店(定兴路店),定兴路28号白河路交叉口,121.47108,31.235166,餐饮服务
1211,华通广告(宁波路),宁波路456弄3-23号萃祥坊,121.478679,31.237432,生活服务
1212,上海第一百货资源开发有限公司,新闸路200长新大楼(新闸路地铁站6号口步行70米),121.469906,31.238621,公司企业
1213,上海劳动保护用品商店有限公司,江西中路457号2层(南京东路地铁站6号口步行430米),121.484973,31.24191,公司企业
1214,青青美发屋(协和里店),定兴路22号对面(人民广场地铁站8号口步行370米),121.470984,31.235112,生活服务
1215,上海华东房产物业有限公司,河南中路505号华东商务楼(南京东路地铁站6号口步行80米),121.484149,31.23891,公司企业
1216,河畔明珠,南苏州路877弄1-5号,121.475264,31.240777,商务住宅
1217,上海路有电器成套公司,山西南路350号上海物资大厦909,121.480898,31.239803,公司企业
1218,上海市住房制度改革办公室,北京西路95号房地大厦F1层,121.471294,31.236363,政府机构及社会团体
1219,六合大厦(云南北路),云南北路59号(人民广场地铁站19号口步行430米),121.474806,31.237166,商务住宅
1220,上海华通机电(集团)有限公司,牛庄路583-2号(南京东路地铁站1号口步行430米),121.480187,31.238289,购物服务
1221,新光影艺苑,宁波路586号(人民广场地铁站19号口步行480米),121.476551,31.236793,体育休闲服务
1222,上海南部精机机械有限公司,山西南路350号上海物资大厦1407,121.481432,31.239541,公司企业
1223,上海冠登贸易有限公司,云南北路59六合大厦8层,121.474795,31.237193,公司企业
1224,上海开达照明有限公司,云南北路59六合大厦3层,121.474795,31.237193,公司企业
1225,上海市黄浦区老干部大学,天津路399号(南京东路地铁站4号口步行490米),121.479046,31.236656,科教文化服务
1226,黄浦剧场,北京东路780号,121.475639,31.238464,体育休闲服务
1227,上海国宝生物工程研究所,天津路180号应氏大厦F1层,121.482924,31.23822,科教文化服务
1228,外经贸商务楼,宁波路225号(南京东路地铁站5号口步行210米),121.482903,31.238912,商务住宅
1229,耀山美容美发院,江西中路457号(南京东路地铁站6号口步行440米),121.484975,31.241966,生活服务
1230,港陆黄浦中心,六合路98号(人民广场地铁站19号口步行330米),121.475007,31.236587,商务住宅
1231,东亚联合控股(集团)有限公司,南苏州路381-1号(南京东路地铁站6号口步行340米),121.483554,31.241764,公司企业
1232,上海小吃(南京东路店),南京东路步行街414号美特斯邦威对面,121.482243,31.237031,餐饮服务
1233,安基商厦,广西北路528号,121.476424,31.238142,商务住宅
1234,上海市供水行业协会(江西中路),江西中路484号(南京东路地铁站6号口步行480米),121.484982,31.242419,政府机构及社会团体
